Juventus,34,17,14,3,51,24,+27,65
Parma,34,18,9,7,41,26,+15,63
Inter,34,15,14,5,51,35,+16,59
Lazio,34,15,10,9,54,37,+17,55
Udinese,34,15,9,10,53,41,+12,54
Sampdoria,34,14,11,9,60,46,+14,53
Bologna,34,13,10,11,50,44,+6,49
Vicenza,34,12,11,11,43,38,+5,47
Fiorentina,34,10,15,9,46,41,+5,45
Atalanta,34,11,11,12,44,46,-2,44
Milan,34,11,10,13,43,45,-2,43
Roma,34,10,11,13,46,47,-1,41
Napoli,34,9,14,11,38,45,-7,41
Cagliari,34,9,10,15,45,55,-10,37
Perugia,34,10,7,17,48,62,-14,37
Piacenza,34,7,16,11,29,45,-16,37
Hellas Verona,34,6,9,19,38,64,-26,27
Reggiana,34,2,13,19,28,67,-39,19
