Lens,34,21,5,8,55,30,+25,68
Metz,34,20,8,6,48,28,+20,68
Monaco,34,18,5,11,51,33,+18,59
Marsilya,34,16,9,9,47,27,+20,57
Bordeaux,34,15,11,8,49,41,+8,56
Lyon,34,16,5,13,39,37,+2,53
Auxerre,34,14,9,11,55,45,+10,51
Paris SG,34,14,8,12,43,35,+8,50
Bastia,34,13,11,10,36,31,+5,50
Le Havre,34,10,14,10,38,35,+3,44
Nantes,34,11,8,15,35,41,-6,41
Montpellier,34,10,11,13,32,42,-10,41
RC Strasbourg,34,9,10,15,39,43,-4,37
Rennes,34,9,9,16,36,48,-12,36
Toulouse,34,9,9,16,26,46,-20,36
Guingamp,34,9,8,17,30,42,-12,35
Chateauroux,34,8,7,19,31,59,-28,31
Cannes,34,7,7,20,32,59,-27,28
