Lyon,38,25,9,4,73,31,+42,84
Bordeaux,38,18,15,5,43,25,+18,69
Lille,38,16,14,8,56,31,+25,62
Lens,38,14,18,6,48,34,+14,60
Marsilya,38,16,12,10,44,35,+9,60
Auxerre,38,17,8,13,50,39,+11,59
Rennes,38,18,5,15,48,49,-1,59
Nice,38,16,10,12,36,31,+5,58
Paris SG,38,13,13,12,44,38,+6,52
Monaco,38,13,13,12,42,36,+6,52
Le Mans,38,13,13,12,33,36,-3,52
Nancy,38,12,12,14,35,37,-2,48
Saint-Etienne,38,11,14,13,29,39,-10,47
Nantes,38,11,12,15,37,41,-4,45
Sochaux,38,11,11,16,34,47,-13,44
Toulouse,38,10,11,17,36,47,-11,41
Troyes,38,9,12,17,37,47,-10,39
Ajaccio,38,8,9,21,27,53,-26,33
RC Strasbourg,38,5,14,19,33,56,-23,29
Metz,38,6,11,21,26,59,-33,29
