PSV Eindhoven,34,26,6,2,87,20,+67,84
Ajax,34,26,5,3,96,32,+64,83
Feyenoord,34,25,5,4,89,39,+50,80
NAC Breda,34,13,13,8,42,31,+11,52
NEC Nijmegen,34,14,9,11,41,40,+1,51
Roda,34,14,8,12,58,54,+4,50
Heerenveen,34,13,8,13,61,55,+6,47
Utrecht,34,12,11,11,49,49,0,47
RKC Waalwijk,34,14,4,16,44,51,-7,46
AZ Alkmaar,34,12,8,14,50,69,-19,44
Willem II,34,11,9,14,48,51,-3,42
Twente,34,10,11,13,36,45,-9,41
RBC,34,10,6,18,33,54,-21,36
Vitesse,34,8,9,17,37,51,-14,33
Groningen,34,7,11,16,28,44,-16,32
PEC Zwolle,34,8,8,18,31,62,-31,32
Excelsior,34,5,8,21,38,72,-34,23
De Graafschap,34,6,5,23,35,84,-49,23
