Ajax,34,29,2,3,112,22,+90,89
PSV Eindhoven,34,21,9,4,95,44,+51,72
Vitesse,34,21,7,6,85,48,+37,70
Feyenoord,34,18,7,9,62,40,+22,61
Willem II,34,17,4,13,66,58,+8,55
Heerenveen,34,16,7,11,56,59,-3,55
F. Sittard,34,14,6,14,51,53,-2,48
NEC Nijmegen,34,14,2,18,40,57,-17,44
Twente,34,11,10,13,41,42,-1,43
Utrecht,34,13,4,17,56,64,-8,43
De Graafschap,34,11,9,14,45,49,-4,42
NAC Breda,34,12,6,16,41,49,-8,42
Sp. Rotterdam,34,10,11,13,50,59,-9,41
Roda,34,10,8,16,44,45,-1,38
MVV Maastricht,34,9,5,20,35,75,-40,32
RKC Waalwijk,34,8,7,19,48,71,-23,31
Groningen,34,7,10,17,42,65,-23,31
Volendam,34,5,6,23,33,102,-69,21
