Ajax,34,22,7,5,73,34,+39,73
PSV Eindhoven,34,20,8,6,77,32,+45,68
Feyenoord,34,19,7,8,68,29,+39,64
Heerenveen,34,17,9,8,57,27,+30,60
Vitesse,34,16,12,6,45,34,+11,60
NAC Breda,34,15,9,10,55,52,+3,54
Utrecht,34,14,9,11,60,51,+9,51
RKC Waalwijk,34,14,6,14,49,44,+5,48
NEC Nijmegen,34,13,6,15,38,59,-21,45
AZ Alkmaar,34,12,7,15,43,45,-2,43
Willem II,34,10,13,11,54,61,-7,43
Twente,34,10,12,12,41,41,0,42
Roda,34,11,8,15,33,45,-12,41
De Graafschap,34,10,7,17,43,55,-12,37
Groningen,34,10,7,17,40,59,-19,37
Den Bosch,34,8,9,17,40,55,-15,33
Sp. Rotterdam,34,4,12,18,26,75,-49,24
F. Sittard,34,3,8,23,27,71,-44,17
