Real Madrid,38,32,4,2,121,32,+89,100
Barcelona,38,28,7,3,114,29,+85,91
Valencia,38,17,10,11,59,44,+15,61
Malaga,38,17,7,14,54,53,+1,58
Atl. Madrid,38,15,11,12,53,46,+7,56
Levante,38,16,7,15,54,50,+4,55
Osasuna,38,13,15,10,44,61,-17,54
Mallorca,38,14,10,14,42,46,-4,52
Sevilla,38,13,11,14,48,47,+1,50
Ath. Bilbao,38,12,13,13,49,52,-3,49
Getafe,38,12,11,15,40,51,-11,47
Real Sociedad,38,12,11,15,46,52,-6,47
Real Betis,38,13,8,17,47,56,-9,47
Espanyol,38,12,10,16,46,56,-10,46
Vallecano,38,13,4,21,53,73,-20,43
Zaragoza,38,12,7,19,36,61,-25,43
Granada,38,12,6,20,35,56,-21,42
Villarreal,38,9,14,15,39,53,-14,41
Sporting Gijon,38,10,7,21,42,69,-27,37
R. Santander,38,4,15,19,28,63,-35,27
